listing_id,date,price,property_type,room_type,accomodates,bedrooms,beds
40441020,2022-09-16,92.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40441020,2022-07-26,89.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40441020,2022-04-19,84.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40441020,2022-09-17,93.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40441020,2022-07-08,97.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40441020,2022-06-19,85.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40441020,2022-05-22,81.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40441020,2022-08-27,98.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40441020,2022-12-24,99.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40441020,2022-07-30,101.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40441020,2022-08-26,96.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40441020,2022-07-23,100.0,Entire rental unit,Entire home/apt,3,1.0,1.0
40447103,2022-01-05,39.0,Room in boutique hotel,Private room,2,1.0,1.0
40447103,2022-02-25,40.0,Room in boutique hotel,Private room,2,1.0,1.0
40447103,2022-03-12,41.0,Room in boutique hotel,Private room,2,1.0,1.0
40447103,2022-02-18,42.0,Room in boutique hotel,Private room,2,1.0,1.0
33744341,2022-07-08,60.0,Entire rental unit,Entire home/apt,4,1.0,2.0
33744341,2022-01-01,66.0,Entire rental unit,Entire home/apt,4,1.0,2.0
33744341,2022-02-24,55.0,Entire rental unit,Entire home/apt,4,1.0,2.0
33744341,2021-12-30,64.0,Entire rental unit,Entire home/apt,4,1.0,2.0
33744341,2022-01-06,63.0,Entire rental unit,Entire home/apt,4,1.0,2.0
33744341,2022-01-21,56.0,Entire rental unit,Entire home/apt,4,1.0,2.0
33744341,2021-12-31,95.0,Entire rental unit,Entire home/apt,4,1.0,2.0
33744341,2022-04-02,57.0,Entire rental unit,Entire home/apt,4,1.0,2.0
33744341,2022-01-29,58.0,Entire rental unit,Entire home/apt,4,1.0,2.0
33744341,2022-01-07,69.0,Entire rental unit,Entire home/apt,4,1.0,2.0
33744341,2022-01-03,59.0,Entire rental unit,Entire home/apt,4,1.0,2.0
19110897,2022-04-30,59.0,Private room in rental unit,Private room,2,1.0,1.0
39505817,2022-04-25,70.0,Entire rental unit,Entire home/apt,2,1.0,1.0
39505817,2022-08-25,71.0,Entire rental unit,Entire home/apt,2,1.0,1.0
39505817,2022-08-08,72.0,Entire rental unit,Entire home/apt,2,1.0,1.0
39505817,2022-08-06,74.0,Entire rental unit,Entire home/apt,2,1.0,1.0
39505817,2022-07-22,73.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44589022,2022-07-02,99.0,Private room in bed and breakfast,Private room,2,1.0,3.0
51821504,2022-02-07,70.0,Private room in townhouse,Private room,2,1.0,1.0
27866173,2022-09-10,35.0,Private room in condominium (condo),Private room,3,2.0,2.0
27866173,2022-08-16,36.0,Private room in condominium (condo),Private room,3,2.0,2.0
22964399,2022-12-13,59.0,Entire rental unit,Entire home/apt,6,1.0,3.0
22964399,2022-02-21,49.0,Entire rental unit,Entire home/apt,6,1.0,3.0
22964399,2022-04-22,129.0,Entire rental unit,Entire home/apt,6,1.0,3.0
22964399,2022-08-09,64.0,Entire rental unit,Entire home/apt,6,1.0,3.0
22964399,2022-08-01,99.0,Entire rental unit,Entire home/apt,6,1.0,3.0
22964399,2022-07-01,139.0,Entire rental unit,Entire home/apt,6,1.0,3.0
22964399,2022-07-24,149.0,Entire rental unit,Entire home/apt,6,1.0,3.0
22964399,2022-01-07,79.0,Entire rental unit,Entire home/apt,6,1.0,3.0
22964399,2022-01-08,89.0,Entire rental unit,Entire home/apt,6,1.0,3.0
22964399,2022-01-06,46.0,Entire rental unit,Entire home/apt,6,1.0,3.0
22964399,2021-12-26,69.0,Entire rental unit,Entire home/apt,6,1.0,3.0
12443915,2022-02-26,120.0,Entire rental unit,Entire home/apt,4,2.0,3.0
12443915,2022-06-16,90.0,Entire rental unit,Entire home/apt,4,2.0,3.0
12443915,2022-10-13,95.0,Entire rental unit,Entire home/apt,4,2.0,3.0
12443915,2022-01-01,199.0,Entire rental unit,Entire home/apt,4,2.0,3.0
50932761,2022-03-08,75.0,Private room in townhouse,Private room,1,1.0,1.0
50932761,2022-07-16,76.0,Private room in townhouse,Private room,1,1.0,1.0
50932761,2022-08-19,77.0,Private room in townhouse,Private room,1,1.0,1.0
50932761,2022-07-30,78.0,Private room in townhouse,Private room,1,1.0,1.0
50932761,2022-01-07,69.0,Private room in townhouse,Private room,1,1.0,1.0
53514299,2022-05-01,75.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
53514299,2022-04-22,85.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
53514299,2022-01-02,69.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
53514299,2021-12-31,95.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
41096855,2022-02-17,49.0,Entire rental unit,Entire home/apt,12,1.0,3.0
41096855,2021-12-26,69.0,Entire rental unit,Entire home/apt,12,1.0,3.0
41096855,2022-09-20,59.0,Entire rental unit,Entire home/apt,12,1.0,3.0
41096855,2022-01-04,46.0,Entire rental unit,Entire home/apt,12,1.0,3.0
41096855,2022-02-18,129.0,Entire rental unit,Entire home/apt,12,1.0,3.0
41096855,2022-01-29,99.0,Entire rental unit,Entire home/apt,12,1.0,3.0
41096855,2022-07-17,149.0,Entire rental unit,Entire home/apt,12,1.0,3.0
41096855,2022-08-19,139.0,Entire rental unit,Entire home/apt,12,1.0,3.0
41096855,2022-08-22,64.0,Entire rental unit,Entire home/apt,12,1.0,3.0
41096855,2022-01-07,79.0,Entire rental unit,Entire home/apt,12,1.0,3.0
41096855,2022-05-07,160.0,Entire rental unit,Entire home/apt,12,1.0,3.0
41096855,2022-01-15,89.0,Entire rental unit,Entire home/apt,12,1.0,3.0
51654358,2022-04-09,50.0,Private room in condominium (condo),Private room,2,1.0,1.0
51654358,2022-07-27,55.0,Private room in condominium (condo),Private room,2,1.0,1.0
51654358,2022-08-20,58.0,Private room in condominium (condo),Private room,2,1.0,1.0
51654358,2022-07-16,57.0,Private room in condominium (condo),Private room,2,1.0,1.0
51654358,2022-08-24,54.0,Private room in condominium (condo),Private room,2,1.0,1.0
51654358,2022-06-30,51.0,Private room in condominium (condo),Private room,2,1.0,1.0
51654358,2022-07-15,56.0,Private room in condominium (condo),Private room,2,1.0,1.0
51654358,2022-08-29,53.0,Private room in condominium (condo),Private room,2,1.0,1.0
51654358,2022-09-05,52.0,Private room in condominium (condo),Private room,2,1.0,1.0
224682,2022-11-23,85.0,Entire rental unit,Entire home/apt,3,1.0,2.0
224682,2022-03-27,95.0,Entire rental unit,Entire home/apt,3,1.0,2.0
224682,2022-07-16,94.0,Entire rental unit,Entire home/apt,3,1.0,2.0
224682,2022-07-29,93.0,Entire rental unit,Entire home/apt,3,1.0,2.0
224682,2022-06-18,89.0,Entire rental unit,Entire home/apt,3,1.0,2.0
224682,2022-07-17,86.0,Entire rental unit,Entire home/apt,3,1.0,2.0
224682,2022-06-25,91.0,Entire rental unit,Entire home/apt,3,1.0,2.0
224682,2022-01-02,115.0,Entire rental unit,Entire home/apt,3,1.0,2.0
43040299,2022-11-03,180.0,Entire rental unit,Entire home/apt,4,2.0,2.0
43040299,2022-07-16,181.0,Entire rental unit,Entire home/apt,4,2.0,2.0
43040299,2022-09-02,186.0,Entire rental unit,Entire home/apt,4,2.0,2.0
43040299,2022-07-22,183.0,Entire rental unit,Entire home/apt,4,2.0,2.0
43040299,2022-08-26,188.0,Entire rental unit,Entire home/apt,4,2.0,2.0
43040299,2022-08-12,189.0,Entire rental unit,Entire home/apt,4,2.0,2.0
43040299,2022-07-23,185.0,Entire rental unit,Entire home/apt,4,2.0,2.0
43040299,2022-09-03,187.0,Entire rental unit,Entire home/apt,4,2.0,2.0
43040299,2022-09-10,184.0,Entire rental unit,Entire home/apt,4,2.0,2.0
7614218,2022-02-16,75.0,Entire rental unit,Entire home/apt,8,3.0,3.0
7614218,2022-05-15,50.0,Entire rental unit,Entire home/apt,8,3.0,3.0
7614218,2021-12-27,69.0,Entire rental unit,Entire home/apt,8,3.0,3.0
7614218,2022-08-12,85.0,Entire rental unit,Entire home/apt,8,3.0,3.0
7614218,2022-01-02,100.0,Entire rental unit,Entire home/apt,8,3.0,3.0
7614218,2021-12-30,175.0,Entire rental unit,Entire home/apt,8,3.0,3.0
39908193,2022-11-21,136.0,Entire rental unit,Entire home/apt,10,3.0,3.0
39908193,2022-01-24,135.0,Entire rental unit,Entire home/apt,10,3.0,3.0
39908193,2022-05-05,140.0,Entire rental unit,Entire home/apt,10,3.0,3.0
39908193,2022-08-26,138.0,Entire rental unit,Entire home/apt,10,3.0,3.0
39908193,2022-07-09,137.0,Entire rental unit,Entire home/apt,10,3.0,3.0
39908193,2022-05-07,145.0,Entire rental unit,Entire home/apt,10,3.0,3.0
39908193,2022-05-08,141.0,Entire rental unit,Entire home/apt,10,3.0,3.0
8499321,2022-05-11,70.0,Entire rental unit,Entire home/apt,2,1.0,1.0
27930363,2022-04-21,199.0,Entire townhouse,Entire home/apt,7,2.0,3.0
52233251,2022-05-19,62.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52233251,2022-01-21,67.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52233251,2022-04-30,68.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52233251,2021-12-26,59.0,Entire rental unit,Entire home/apt,2,1.0,1.0
17266710,2022-04-10,90.0,Entire rental unit,Entire home/apt,4,2.0,2.0
17266710,2022-05-13,95.0,Entire rental unit,Entire home/apt,4,2.0,2.0
17266710,2021-12-27,100.0,Entire rental unit,Entire home/apt,4,2.0,2.0
52730244,2022-05-22,120.0,Entire rental unit,Entire home/apt,6,3.0,3.0
37735334,2021-12-29,80.0,Private room in townhouse,Private room,3,1.0,2.0
32135224,2022-09-21,199.0,Entire townhouse,Entire home/apt,16,3.0,3.0
27053117,2022-06-26,45.0,Entire rental unit,Entire home/apt,2,1.0,1.0
27053117,2022-01-01,46.0,Entire rental unit,Entire home/apt,2,1.0,1.0
27053117,2022-01-29,49.0,Entire rental unit,Entire home/apt,2,1.0,1.0
27053117,2022-01-07,47.0,Entire rental unit,Entire home/apt,2,1.0,1.0
38126665,2022-04-20,39.0,Room in boutique hotel,Private room,2,1.0,2.0
38126665,2022-01-01,46.0,Room in boutique hotel,Private room,2,1.0,2.0
38126665,2022-04-16,40.0,Room in boutique hotel,Private room,2,1.0,2.0
38126665,2022-03-19,47.0,Room in boutique hotel,Private room,2,1.0,2.0
8158582,2022-10-16,80.0,Entire rental unit,Entire home/apt,4,2.0,2.0
8158582,2022-05-29,73.0,Entire rental unit,Entire home/apt,4,2.0,2.0
8158582,2021-12-31,71.0,Entire rental unit,Entire home/apt,4,2.0,2.0
8158582,2022-08-18,76.0,Entire rental unit,Entire home/apt,4,2.0,2.0
8158582,2022-03-10,70.0,Entire rental unit,Entire home/apt,4,2.0,2.0
8158582,2022-08-21,78.0,Entire rental unit,Entire home/apt,4,2.0,2.0
8158582,2022-02-10,74.0,Entire rental unit,Entire home/apt,4,2.0,2.0
8158582,2022-04-19,77.0,Entire rental unit,Entire home/apt,4,2.0,2.0
33599745,2022-04-14,65.0,Entire rental unit,Entire home/apt,2,1.0,1.0
33599745,2022-03-24,69.0,Entire rental unit,Entire home/apt,2,1.0,1.0
33599745,2022-10-20,68.0,Entire rental unit,Entire home/apt,2,1.0,1.0
33599745,2022-03-14,67.0,Entire rental unit,Entire home/apt,2,1.0,1.0
33599745,2022-05-19,66.0,Entire rental unit,Entire home/apt,2,1.0,1.0
33599745,2022-01-08,70.0,Entire rental unit,Entire home/apt,2,1.0,1.0
33599745,2022-02-19,71.0,Entire rental unit,Entire home/apt,2,1.0,1.0
33599745,2021-12-31,85.0,Entire rental unit,Entire home/apt,2,1.0,1.0
33599745,2022-02-04,78.0,Entire rental unit,Entire home/apt,2,1.0,1.0
33599745,2022-02-08,74.0,Entire rental unit,Entire home/apt,2,1.0,1.0
33599745,2022-01-23,76.0,Entire rental unit,Entire home/apt,2,1.0,1.0
50759581,2022-11-02,199.0,Entire townhouse,Entire home/apt,8,3.0,3.0
44233503,2022-04-23,55.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44233503,2022-01-20,48.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52368464,2022-10-18,98.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52368464,2022-05-21,115.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52368464,2022-01-27,83.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52368464,2021-12-28,133.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52368464,2021-12-26,138.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52368464,2022-01-01,127.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52368464,2021-12-30,144.0,Entire rental unit,Entire home/apt,2,1.0,1.0
25150029,2022-09-13,130.0,Room in hotel,Private room,2,1.0,2.0
25150029,2022-12-16,145.0,Room in hotel,Private room,2,1.0,2.0
25150029,2022-12-10,160.0,Room in hotel,Private room,2,1.0,2.0
25150029,2022-10-23,121.0,Room in hotel,Private room,2,1.0,2.0
2133274,2022-11-24,80.0,Private room in bed and breakfast,Private room,2,1.0,1.0
16271484,2022-04-06,58.0,Entire rental unit,Entire home/apt,3,1.0,1.0
16271484,2022-12-25,74.0,Entire rental unit,Entire home/apt,3,1.0,1.0
16271484,2022-07-04,73.0,Entire rental unit,Entire home/apt,3,1.0,1.0
16271484,2022-03-04,65.0,Entire rental unit,Entire home/apt,3,1.0,1.0
16271484,2022-01-31,59.0,Entire rental unit,Entire home/apt,3,1.0,1.0
16271484,2022-05-07,72.0,Entire rental unit,Entire home/apt,3,1.0,1.0
16271484,2022-04-23,76.0,Entire rental unit,Entire home/apt,3,1.0,1.0
2347414,2022-11-13,85.0,Private room in bed and breakfast,Private room,2,1.0,1.0
43968872,2022-07-21,90.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-01-08,81.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-07-30,94.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-11-09,77.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-01-27,78.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-12-21,75.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-09-22,83.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-08-16,89.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-05-02,76.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-09-27,82.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-07-04,87.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-10-16,79.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-09-06,86.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-07-24,91.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-10-28,80.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-08-25,88.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-08-12,93.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-09-23,85.0,Entire rental unit,Entire home/apt,2,1.0,1.0
43968872,2022-06-21,84.0,Entire rental unit,Entire home/apt,2,1.0,1.0
39330826,2022-08-26,199.0,Entire rental unit,Entire home/apt,8,2.0,3.0
39330826,2022-09-13,90.0,Entire rental unit,Entire home/apt,8,2.0,3.0
8757097,2022-05-17,80.0,Entire rental unit,Entire home/apt,2,1.0,1.0
8757097,2022-01-02,90.0,Entire rental unit,Entire home/apt,2,1.0,1.0
37025979,2022-03-20,109.91777937245587,Entire rental unit,Entire home/apt,4,2.0,2.0
37025979,2022-06-21,135.0,Entire rental unit,Entire home/apt,4,2.0,2.0
52785720,2022-10-08,129.0,Entire rental unit,Entire home/apt,7,1.0,3.0
52785720,2022-09-27,59.0,Entire rental unit,Entire home/apt,7,1.0,3.0
52785720,2022-07-01,139.0,Entire rental unit,Entire home/apt,7,1.0,3.0
52785720,2022-02-02,49.0,Entire rental unit,Entire home/apt,7,1.0,3.0
52785720,2022-07-31,149.0,Entire rental unit,Entire home/apt,7,1.0,3.0
52785720,2022-06-28,64.0,Entire rental unit,Entire home/apt,7,1.0,3.0
52785720,2022-05-07,160.0,Entire rental unit,Entire home/apt,7,1.0,3.0
52785720,2022-01-15,89.0,Entire rental unit,Entire home/apt,7,1.0,3.0
52785720,2022-12-25,79.0,Entire rental unit,Entire home/apt,7,1.0,3.0
52785720,2022-07-27,99.0,Entire rental unit,Entire home/apt,7,1.0,3.0
52785720,2022-01-04,46.0,Entire rental unit,Entire home/apt,7,1.0,3.0
30451449,2022-02-07,180.0,Entire rental unit,Entire home/apt,6,2.0,3.0
37090780,2022-11-26,70.0,Entire townhouse,Entire home/apt,5,1.0,3.0
48817272,2022-02-08,64.0,Room in aparthotel,Entire home/apt,2,1.0,1.0
48817272,2022-03-12,69.0,Room in aparthotel,Entire home/apt,2,1.0,1.0
48817272,2022-06-17,62.0,Room in aparthotel,Entire home/apt,2,1.0,1.0
48817272,2022-07-31,98.0,Room in aparthotel,Entire home/apt,2,1.0,1.0
48817272,2022-07-21,86.0,Room in aparthotel,Entire home/apt,2,1.0,1.0
48817272,2022-01-12,68.0,Room in aparthotel,Entire home/apt,2,1.0,1.0
48817272,2022-12-01,66.0,Room in aparthotel,Entire home/apt,2,1.0,1.0
48817272,2021-12-31,89.0,Room in aparthotel,Entire home/apt,2,1.0,1.0
24518063,2022-12-22,71.0,Entire rental unit,Entire home/apt,2,1.0,1.0
51465614,2022-08-18,94.0,Entire condominium (condo),Entire home/apt,6,2.0,2.0
51283396,2022-11-06,90.0,Entire condominium (condo),Entire home/apt,4,2.0,2.0
51283396,2022-07-01,92.0,Entire condominium (condo),Entire home/apt,4,2.0,2.0
51283396,2022-07-24,93.0,Entire condominium (condo),Entire home/apt,4,2.0,2.0
51283396,2022-08-26,95.0,Entire condominium (condo),Entire home/apt,4,2.0,2.0
51283396,2022-07-22,97.0,Entire condominium (condo),Entire home/apt,4,2.0,2.0
51283396,2022-07-13,91.0,Entire condominium (condo),Entire home/apt,4,2.0,2.0
51283396,2022-07-08,94.0,Entire condominium (condo),Entire home/apt,4,2.0,2.0
51283396,2022-07-29,98.0,Entire condominium (condo),Entire home/apt,4,2.0,2.0
51283396,2022-07-30,99.0,Entire condominium (condo),Entire home/apt,4,2.0,2.0
51283396,2022-08-27,96.0,Entire condominium (condo),Entire home/apt,4,2.0,2.0
16978843,2022-03-24,65.0,Private room in townhouse,Private room,2,1.0,1.0
16978843,2022-11-11,70.0,Private room in townhouse,Private room,2,1.0,1.0
50185886,2022-09-07,40.0,Private room in rental unit,Private room,2,1.0,1.0
50185886,2022-03-27,33.0,Private room in rental unit,Private room,2,1.0,1.0
50185886,2022-03-12,42.0,Private room in rental unit,Private room,2,1.0,1.0
50185886,2022-02-18,34.0,Private room in rental unit,Private room,2,1.0,1.0
50185886,2022-03-05,38.0,Private room in rental unit,Private room,2,1.0,1.0
50185886,2022-04-16,35.0,Private room in rental unit,Private room,2,1.0,1.0
50185886,2022-02-13,36.0,Private room in rental unit,Private room,2,1.0,1.0
50185886,2021-12-29,45.0,Private room in rental unit,Private room,2,1.0,1.0
50185886,2022-04-21,39.0,Private room in rental unit,Private room,2,1.0,1.0
50185886,2021-12-31,65.0,Private room in rental unit,Private room,2,1.0,1.0
50185886,2022-03-19,41.0,Private room in rental unit,Private room,2,1.0,1.0
52176647,2022-02-22,75.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52176647,2022-07-23,90.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52176647,2021-12-27,65.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-05-27,64.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-11-13,60.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-06-21,63.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-08-14,67.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-01-07,62.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-09-30,65.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-08-04,68.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-08-20,71.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-06-02,61.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-08-28,66.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-08-13,72.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-07-02,69.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44081954,2022-08-27,70.0,Entire rental unit,Entire home/apt,2,1.0,1.0
52181756,2022-03-20,99.0,Entire rental unit,Entire home/apt,4,1.0,3.0
52181756,2022-11-09,120.0,Entire rental unit,Entire home/apt,4,1.0,3.0
52181756,2022-12-19,119.0,Entire rental unit,Entire home/apt,4,1.0,3.0
52181756,2022-08-13,100.0,Entire rental unit,Entire home/apt,4,1.0,3.0
52181756,2022-04-15,106.0,Entire rental unit,Entire home/apt,4,1.0,3.0
52181756,2022-04-09,105.0,Entire rental unit,Entire home/apt,4,1.0,3.0
52181756,2022-04-08,101.0,Entire rental unit,Entire home/apt,4,1.0,3.0
52181756,2022-05-07,114.0,Entire rental unit,Entire home/apt,4,1.0,3.0
52181756,2022-04-16,109.0,Entire rental unit,Entire home/apt,4,1.0,3.0
12746696,2022-09-14,96.0,Entire loft,Entire home/apt,4,2.0,2.0
12746696,2022-07-17,110.0,Entire loft,Entire home/apt,4,2.0,2.0
12746696,2022-07-23,130.0,Entire loft,Entire home/apt,4,2.0,2.0
36520988,2022-06-05,75.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
36520988,2022-08-23,80.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
36520988,2022-06-25,81.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
36520988,2022-07-04,78.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
36520988,2022-06-03,77.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
36520988,2022-07-28,82.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
36520988,2022-08-27,85.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
36520988,2022-08-20,86.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
36520988,2022-07-15,84.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
36520988,2022-01-07,79.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
36520988,2022-09-03,83.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
36520988,2022-09-21,76.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
49375199,2022-06-19,85.0,Entire rental unit,Entire home/apt,2,1.0,2.0
49375199,2021-12-27,120.0,Entire rental unit,Entire home/apt,2,1.0,2.0
49375199,2022-02-11,87.0,Entire rental unit,Entire home/apt,2,1.0,2.0
12100076,2022-07-17,159.0,Entire rental unit,Entire home/apt,2,1.0,1.0
12100076,2022-01-26,129.0,Entire rental unit,Entire home/apt,2,1.0,1.0
12100076,2022-04-22,139.0,Entire rental unit,Entire home/apt,2,1.0,1.0
12100076,2022-07-21,199.0,Entire rental unit,Entire home/apt,2,1.0,1.0
20676903,2022-07-03,29.0,Private room in residential home,Private room,1,1.0,1.0
53194495,2022-01-25,160.0,Room in aparthotel,Entire home/apt,2,1.0,1.0
52787735,2022-06-09,199.0,Entire loft,Entire home/apt,8,3.0,3.0
24061317,2022-06-26,89.0,Entire rental unit,Entire home/apt,5,2.0,3.0
24061317,2022-02-12,79.0,Entire rental unit,Entire home/apt,5,2.0,3.0
6046872,2022-08-03,73.0,Entire rental unit,Entire home/apt,3,1.0,2.0
6046872,2022-03-28,70.0,Entire rental unit,Entire home/apt,3,1.0,2.0
6046872,2022-02-28,72.0,Entire rental unit,Entire home/apt,3,1.0,2.0
6046872,2022-02-05,75.0,Entire rental unit,Entire home/apt,3,1.0,2.0
6046872,2022-03-11,71.0,Entire rental unit,Entire home/apt,3,1.0,2.0
6046872,2022-01-14,74.0,Entire rental unit,Entire home/apt,3,1.0,2.0
6046872,2022-01-29,76.0,Entire rental unit,Entire home/apt,3,1.0,2.0
11205171,2022-02-04,65.0,Entire rental unit,Entire home/apt,4,1.0,1.0
53225646,2022-07-07,199.0,Entire loft,Entire home/apt,2,1.0,1.0
53225646,2022-10-17,150.0,Entire loft,Entire home/apt,2,1.0,1.0
45999881,2022-04-25,72.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-09-30,74.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-09-28,73.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-02-25,85.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-04-02,80.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-04-04,75.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-04-18,68.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-04-14,79.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-02-23,60.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2021-12-29,120.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-03-02,61.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-03-22,62.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-03-31,66.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-02-01,65.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-04-07,87.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-02-09,63.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-04-13,83.0,Entire rental unit,Entire home/apt,2,1.0,1.0
45999881,2022-01-28,69.0,Entire rental unit,Entire home/apt,2,1.0,1.0
20318096,2022-09-23,38.0,Private room in townhouse,Private room,2,1.0,1.0
53617659,2022-01-22,180.0,Entire condominium (condo),Entire home/apt,3,1.0,2.0
35366436,2022-10-17,140.0,Entire rental unit,Entire home/apt,2,1.0,1.0
35366436,2022-01-04,199.0,Entire rental unit,Entire home/apt,2,1.0,1.0
35366436,2022-01-20,143.0,Entire rental unit,Entire home/apt,2,1.0,1.0
19665216,2022-12-09,45.0,Entire rental unit,Entire home/apt,1,1.0,1.0
50762751,2022-10-04,70.0,Entire loft,Entire home/apt,2,1.0,1.0
50762751,2022-03-26,79.0,Entire loft,Entire home/apt,2,1.0,1.0
50762751,2022-06-26,73.0,Entire loft,Entire home/apt,2,1.0,1.0
50762751,2022-08-21,76.0,Entire loft,Entire home/apt,2,1.0,1.0
50762751,2022-04-09,89.0,Entire loft,Entire home/apt,2,1.0,1.0
50762751,2022-01-28,78.0,Entire loft,Entire home/apt,2,1.0,1.0
50762751,2022-06-10,75.0,Entire loft,Entire home/apt,2,1.0,1.0
50762751,2022-08-18,77.0,Entire loft,Entire home/apt,2,1.0,1.0
50762751,2022-02-15,74.0,Entire loft,Entire home/apt,2,1.0,1.0
50762751,2021-12-31,99.0,Entire loft,Entire home/apt,2,1.0,1.0
50762751,2022-07-22,81.0,Entire loft,Entire home/apt,2,1.0,1.0
